,regime
1970-01-01 00:00:01.150162200,3
1970-01-01 00:00:01.150248600,3
1970-01-01 00:00:01.150335000,3
1970-01-01 00:00:01.150421400,3
1970-01-01 00:00:01.150680600,3
1970-01-01 00:00:01.150767000,3
1970-01-01 00:00:01.150853400,3
1970-01-01 00:00:01.150939800,3
1970-01-01 00:00:01.151026200,3
1970-01-01 00:00:01.151285400,3
1970-01-01 00:00:01.151371800,3
1970-01-01 00:00:01.151458200,3
1970-01-01 00:00:01.151544600,3
1970-01-01 00:00:01.151631000,3
1970-01-01 00:00:01.151890200,3
1970-01-01 00:00:01.151976600,3
1970-01-01 00:00:01.152063000,3
1970-01-01 00:00:01.152149400,3
1970-01-01 00:00:01.152235800,3
1970-01-01 00:00:01.152495000,3
1970-01-01 00:00:01.152581400,3
1970-01-01 00:00:01.152667800,3
1970-01-01 00:00:01.152754200,3
1970-01-01 00:00:01.152840600,3
1970-01-01 00:00:01.153099800,0
1970-01-01 00:00:01.153186200,0
1970-01-01 00:00:01.153272600,0
1970-01-01 00:00:01.153359000,0
1970-01-01 00:00:01.153445400,0
1970-01-01 00:00:01.153704600,0
1970-01-01 00:00:01.153791000,0
1970-01-01 00:00:01.153877400,0
1970-01-01 00:00:01.153963800,0
1970-01-01 00:00:01.154050200,0
1970-01-01 00:00:01.154309400,0
1970-01-01 00:00:01.154395800,0
1970-01-01 00:00:01.154482200,0
1970-01-01 00:00:01.154568600,0
1970-01-01 00:00:01.154655000,0
1970-01-01 00:00:01.154914200,0
1970-01-01 00:00:01.155000600,0
1970-01-01 00:00:01.155087000,0
1970-01-01 00:00:01.155173400,0
1970-01-01 00:00:01.155259800,0
1970-01-01 00:00:01.155519000,0
1970-01-01 00:00:01.155605400,0
1970-01-01 00:00:01.155691800,0
1970-01-01 00:00:01.155778200,0
1970-01-01 00:00:01.155864600,0
1970-01-01 00:00:01.156123800,0
1970-01-01 00:00:01.156210200,0
1970-01-01 00:00:01.156296600,0
1970-01-01 00:00:01.156383000,0
1970-01-01 00:00:01.156469400,1
1970-01-01 00:00:01.156728600,1
1970-01-01 00:00:01.156815000,1
1970-01-01 00:00:01.156901400,1
1970-01-01 00:00:01.156987800,1
1970-01-01 00:00:01.157074200,1
1970-01-01 00:00:01.157333400,1
1970-01-01 00:00:01.157419800,1
1970-01-01 00:00:01.157506200,1
1970-01-01 00:00:01.157592600,1
1970-01-01 00:00:01.157679000,1
1970-01-01 00:00:01.157938200,1
1970-01-01 00:00:01.158024600,1
1970-01-01 00:00:01.158111000,1
1970-01-01 00:00:01.158197400,1
1970-01-01 00:00:01.158283800,1
1970-01-01 00:00:01.158543000,1
1970-01-01 00:00:01.158629400,1
1970-01-01 00:00:01.158715800,1
1970-01-01 00:00:01.158802200,1
1970-01-01 00:00:01.158888600,1
1970-01-01 00:00:01.159147800,1
1970-01-01 00:00:01.159234200,1
1970-01-01 00:00:01.159320600,1
1970-01-01 00:00:01.159407000,1
1970-01-01 00:00:01.159493400,1
1970-01-01 00:00:01.176082200,1
1970-01-01 00:00:01.176168600,2
1970-01-01 00:00:01.176255000,2
1970-01-01 00:00:01.176341400,0
1970-01-01 00:00:01.176427800,0
1970-01-01 00:00:01.176687000,0
1970-01-01 00:00:01.176773400,0
1970-01-01 00:00:01.176859800,0
1970-01-01 00:00:01.176946200,0
1970-01-01 00:00:01.177032600,0
1970-01-01 00:00:01.177291800,0
1970-01-01 00:00:01.177378200,0
1970-01-01 00:00:01.177464600,0
1970-01-01 00:00:01.177551000,0
1970-01-01 00:00:01.177637400,0
1970-01-01 00:00:01.177896600,0
1970-01-01 00:00:01.178587800,0
1970-01-01 00:00:01.178674200,0
1970-01-01 00:00:01.178760600,0
1970-01-01 00:00:01.178847000,0
1970-01-01 00:00:01.179106200,0
1970-01-01 00:00:01.179192600,0
1970-01-01 00:00:01.179279000,0
1970-01-01 00:00:01.179365400,0
1970-01-01 00:00:01.179451800,0
1970-01-01 00:00:01.179711000,0
1970-01-01 00:00:01.179797400,0
1970-01-01 00:00:01.179883800,0
1970-01-01 00:00:01.179970200,0
1970-01-01 00:00:01.180056600,0
1970-01-01 00:00:01.180315800,0
1970-01-01 00:00:01.180402200,0
1970-01-01 00:00:01.180488600,0
1970-01-01 00:00:01.180575000,0
1970-01-01 00:00:01.180661400,0
1970-01-01 00:00:01.180920600,0
1970-01-01 00:00:01.181007000,0
1970-01-01 00:00:01.181093400,0
1970-01-01 00:00:01.181179800,0
1970-01-01 00:00:01.181266200,0
1970-01-01 00:00:01.181525400,0
1970-01-01 00:00:01.181611800,0
1970-01-01 00:00:01.181698200,0
1970-01-01 00:00:01.181784600,0
1970-01-01 00:00:01.181871000,0
1970-01-01 00:00:01.182130200,0
1970-01-01 00:00:01.182216600,0
1970-01-01 00:00:01.182303000,0
1970-01-01 00:00:01.182389400,0
1970-01-01 00:00:01.182475800,0
1970-01-01 00:00:01.182735000,0
1970-01-01 00:00:01.182821400,0
1970-01-01 00:00:01.182907800,0
1970-01-01 00:00:01.182994200,0
1970-01-01 00:00:01.183080600,0
1970-01-01 00:00:01.183339800,2
1970-01-01 00:00:01.183426200,2
1970-01-01 00:00:01.183512600,2
1970-01-01 00:00:01.183599000,2
1970-01-01 00:00:01.183685400,2
1970-01-01 00:00:01.183944600,2
1970-01-01 00:00:01.184031000,2
1970-01-01 00:00:01.184117400,2
1970-01-01 00:00:01.184203800,2
1970-01-01 00:00:01.184290200,2
1970-01-01 00:00:01.184549400,2
1970-01-01 00:00:01.184635800,2
1970-01-01 00:00:01.184722200,2
1970-01-01 00:00:01.184808600,2
1970-01-01 00:00:01.184895000,0
1970-01-01 00:00:01.185154200,0
1970-01-01 00:00:01.185240600,0
1970-01-01 00:00:01.185327000,0
1970-01-01 00:00:01.185413400,0
1970-01-01 00:00:01.185499800,0
1970-01-01 00:00:01.185759000,0
1970-01-01 00:00:01.185845400,0
1970-01-01 00:00:01.185931800,0
1970-01-01 00:00:01.186018200,0
1970-01-01 00:00:01.186104600,0
1970-01-01 00:00:01.186363800,0
1970-01-01 00:00:01.186450200,0
1970-01-01 00:00:01.186536600,0
1970-01-01 00:00:01.186623000,0
1970-01-01 00:00:01.186709400,0
1970-01-01 00:00:01.186968600,0
1970-01-01 00:00:01.187055000,0
1970-01-01 00:00:01.187141400,0
1970-01-01 00:00:01.187227800,0
1970-01-01 00:00:01.187314200,0
1970-01-01 00:00:01.187573400,0
1970-01-01 00:00:01.187659800,0
1970-01-01 00:00:01.187746200,0
1970-01-01 00:00:01.187832600,0
1970-01-01 00:00:01.187919000,0
1970-01-01 00:00:01.188178200,0
1970-01-01 00:00:01.188264600,0
1970-01-01 00:00:01.188351000,0
1970-01-01 00:00:01.188437400,0
1970-01-01 00:00:01.188523800,0
1970-01-01 00:00:01.188783000,0
1970-01-01 00:00:01.188869400,0
1970-01-01 00:00:01.188955800,0
1970-01-01 00:00:01.189042200,0
1970-01-01 00:00:01.189128600,0
1970-01-01 00:00:01.189387800,0
1970-01-01 00:00:01.189474200,0
1970-01-01 00:00:01.189560600,0
1970-01-01 00:00:01.189647000,0
1970-01-01 00:00:01.189733400,0
1970-01-01 00:00:01.189992600,0
1970-01-01 00:00:01.190079000,0
1970-01-01 00:00:01.190165400,0
1970-01-01 00:00:01.190251800,0
1970-01-01 00:00:01.190338200,0
1970-01-01 00:00:01.190597400,0
1970-01-01 00:00:01.190683800,0
1970-01-01 00:00:01.190770200,0
1970-01-01 00:00:01.190856600,0
1970-01-01 00:00:01.190943000,0
1970-01-01 00:00:01.191807000,0
1970-01-01 00:00:01.191893400,0
1970-01-01 00:00:01.191979800,0
1970-01-01 00:00:01.192066200,0
1970-01-01 00:00:01.192152600,0
1970-01-01 00:00:01.192411800,0
1970-01-01 00:00:01.192498200,0
1970-01-01 00:00:01.192584600,0
1970-01-01 00:00:01.192671000,0
1970-01-01 00:00:01.192757400,0
1970-01-01 00:00:01.193016600,0
1970-01-01 00:00:01.193103000,0
1970-01-01 00:00:01.193189400,0
1970-01-01 00:00:01.193275800,0
1970-01-01 00:00:01.193362200,0
1970-01-01 00:00:01.193621400,0
1970-01-01 00:00:01.193707800,0
1970-01-01 00:00:01.193794200,0
1970-01-01 00:00:01.193880600,0
1970-01-01 00:00:01.193967000,0
1970-01-01 00:00:01.194226200,0
1970-01-01 00:00:01.194312600,0
1970-01-01 00:00:01.194399000,0
1970-01-01 00:00:01.194485400,0
1970-01-01 00:00:01.194571800,0
1970-01-01 00:00:01.194831000,0
1970-01-01 00:00:01.194917400,0
1970-01-01 00:00:01.195003800,0
1970-01-01 00:00:01.195090200,0
1970-01-01 00:00:01.195176600,0
1970-01-01 00:00:01.195435800,0
1970-01-01 00:00:01.195522200,0
1970-01-01 00:00:01.195608600,0
1970-01-01 00:00:01.195695000,0
1970-01-01 00:00:01.195781400,0
1970-01-01 00:00:01.196040600,0
1970-01-01 00:00:01.196127000,0
1970-01-01 00:00:01.196213400,0
1970-01-01 00:00:01.196299800,0
1970-01-01 00:00:01.196386200,0
1970-01-01 00:00:01.196645400,0
1970-01-01 00:00:01.196731800,0
1970-01-01 00:00:01.196818200,0
1970-01-01 00:00:01.196904600,0
1970-01-01 00:00:01.196991000,0
1970-01-01 00:00:01.197250200,0
1970-01-01 00:00:01.197336600,0
1970-01-01 00:00:01.197423000,0
1970-01-01 00:00:01.197509400,0
1970-01-01 00:00:01.197595800,0
1970-01-01 00:00:01.197855000,0
1970-01-01 00:00:01.197941400,0
1970-01-01 00:00:01.198027800,0
1970-01-01 00:00:01.198114200,0
1970-01-01 00:00:01.198200600,0
1970-01-01 00:00:01.198459800,0
1970-01-01 00:00:01.198546200,0
1970-01-01 00:00:01.198632600,0
1970-01-01 00:00:01.198719000,0
1970-01-01 00:00:01.198805400,0
1970-01-01 00:00:01.207618200,0
1970-01-01 00:00:01.207704600,0
1970-01-01 00:00:01.207791000,0
1970-01-01 00:00:01.207877400,0
1970-01-01 00:00:01.208136600,0
1970-01-01 00:00:01.208223000,0
1970-01-01 00:00:01.208309400,0
1970-01-01 00:00:01.208395800,0
1970-01-01 00:00:01.208482200,0
1970-01-01 00:00:01.208741400,0
1970-01-01 00:00:01.208827800,0
1970-01-01 00:00:01.208914200,0
1970-01-01 00:00:01.209000600,0
1970-01-01 00:00:01.209087000,0
1970-01-01 00:00:01.209346200,0
1970-01-01 00:00:01.209432600,0
1970-01-01 00:00:01.209519000,0
1970-01-01 00:00:01.209951000,0
1970-01-01 00:00:01.210037400,0
1970-01-01 00:00:01.210123800,0
1970-01-01 00:00:01.210210200,0
1970-01-01 00:00:01.210296600,0
1970-01-01 00:00:01.210555800,0
1970-01-01 00:00:01.210642200,0
1970-01-01 00:00:01.210728600,0
1970-01-01 00:00:01.210815000,0
1970-01-01 00:00:01.210901400,0
1970-01-01 00:00:01.211160600,0
1970-01-01 00:00:01.211247000,0
1970-01-01 00:00:01.211333400,0
1970-01-01 00:00:01.211419800,0
1970-01-01 00:00:01.211506200,0
1970-01-01 00:00:01.211765400,0
1970-01-01 00:00:01.211851800,0
1970-01-01 00:00:01.211938200,0
1970-01-01 00:00:01.212024600,0
1970-01-01 00:00:01.212111000,0
1970-01-01 00:00:01.212370200,0
1970-01-01 00:00:01.212456600,0
1970-01-01 00:00:01.212543000,0
1970-01-01 00:00:01.212629400,0
1970-01-01 00:00:01.212715800,0
1970-01-01 00:00:01.213061400,0
1970-01-01 00:00:01.213147800,0
1970-01-01 00:00:01.213234200,0
1970-01-01 00:00:01.213320600,0
1970-01-01 00:00:01.213579800,0
1970-01-01 00:00:01.213666200,0
1970-01-01 00:00:01.213752600,0
1970-01-01 00:00:01.213839000,0
1970-01-01 00:00:01.213925400,0
1970-01-01 00:00:01.214184600,0
1970-01-01 00:00:01.214271000,0
1970-01-01 00:00:01.214357400,0
1970-01-01 00:00:01.214443800,0
1970-01-01 00:00:01.214530200,0
1970-01-01 00:00:01.214789400,0
1970-01-01 00:00:01.214875800,0
1970-01-01 00:00:01.214962200,0
1970-01-01 00:00:01.215048600,0
1970-01-01 00:00:01.215135000,0
1970-01-01 00:00:01.215394200,0
1970-01-01 00:00:01.215480600,0
1970-01-01 00:00:01.215567000,0
1970-01-01 00:00:01.215653400,0
1970-01-01 00:00:01.215739800,0
1970-01-01 00:00:01.215999000,0
1970-01-01 00:00:01.216085400,0
1970-01-01 00:00:01.216171800,0
1970-01-01 00:00:01.216258200,0
1970-01-01 00:00:01.216344600,0
1970-01-01 00:00:01.216603800,0
1970-01-01 00:00:01.216690200,0
1970-01-01 00:00:01.216776600,0
1970-01-01 00:00:01.216863000,0
1970-01-01 00:00:01.216949400,0
1970-01-01 00:00:01.217208600,0
1970-01-01 00:00:01.217295000,0
1970-01-01 00:00:01.217381400,0
1970-01-01 00:00:01.217467800,0
1970-01-01 00:00:01.217554200,0
1970-01-01 00:00:01.217813400,0
1970-01-01 00:00:01.217899800,0
1970-01-01 00:00:01.217986200,0
1970-01-01 00:00:01.218072600,0
1970-01-01 00:00:01.218159000,0
1970-01-01 00:00:01.218418200,0
1970-01-01 00:00:01.218504600,0
1970-01-01 00:00:01.218591000,0
1970-01-01 00:00:01.218677400,0
1970-01-01 00:00:01.218763800,0
1970-01-01 00:00:01.219023000,0
1970-01-01 00:00:01.219109400,0
1970-01-01 00:00:01.219195800,0
1970-01-01 00:00:01.219282200,0
1970-01-01 00:00:01.219368600,0
1970-01-01 00:00:01.219627800,0
1970-01-01 00:00:01.219714200,0
1970-01-01 00:00:01.219800600,0
1970-01-01 00:00:01.219887000,0
1970-01-01 00:00:01.219973400,0
1970-01-01 00:00:01.220232600,0
1970-01-01 00:00:01.220319000,0
1970-01-01 00:00:01.220405400,0
1970-01-01 00:00:01.220491800,0
1970-01-01 00:00:01.220578200,1
1970-01-01 00:00:01.220837400,1
1970-01-01 00:00:01.220923800,1
1970-01-01 00:00:01.221010200,1
1970-01-01 00:00:01.221096600,1
1970-01-01 00:00:01.221183000,1
1970-01-01 00:00:01.221528600,1
1970-01-01 00:00:01.221615000,1
1970-01-01 00:00:01.221701400,1
1970-01-01 00:00:01.221787800,0
1970-01-01 00:00:01.222047000,0
1970-01-01 00:00:01.222133400,0
1970-01-01 00:00:01.222219800,0
1970-01-01 00:00:01.222306200,0
1970-01-01 00:00:01.222392600,0
1970-01-01 00:00:01.223256600,0
1970-01-01 00:00:01.223343000,0
1970-01-01 00:00:01.223429400,0
1970-01-01 00:00:01.223515800,0
1970-01-01 00:00:01.223602200,0
1970-01-01 00:00:01.223861400,0
1970-01-01 00:00:01.223947800,0
1970-01-01 00:00:01.224034200,0
1970-01-01 00:00:01.224120600,0
1970-01-01 00:00:01.224207000,0
1970-01-01 00:00:01.224466200,0
1970-01-01 00:00:01.224552600,0
1970-01-01 00:00:01.224639000,0
1970-01-01 00:00:01.224725400,0
1970-01-01 00:00:01.224811800,0
1970-01-01 00:00:01.225071000,0
1970-01-01 00:00:01.225157400,0
1970-01-01 00:00:01.225243800,0
1970-01-01 00:00:01.225330200,0
1970-01-01 00:00:01.225416600,0
1970-01-01 00:00:01.225675800,0
1970-01-01 00:00:01.225762200,0
1970-01-01 00:00:01.225848600,0
1970-01-01 00:00:01.225935000,0
1970-01-01 00:00:01.226021400,0
1970-01-01 00:00:01.226280600,0
1970-01-01 00:00:01.226367000,0
1970-01-01 00:00:01.226453400,0
1970-01-01 00:00:01.226539800,0
1970-01-01 00:00:01.226626200,0
1970-01-01 00:00:01.226885400,0
1970-01-01 00:00:01.226971800,0
1970-01-01 00:00:01.227058200,0
1970-01-01 00:00:01.227144600,0
1970-01-01 00:00:01.227231000,0
1970-01-01 00:00:01.227490200,0
1970-01-01 00:00:01.227576600,0
1970-01-01 00:00:01.227663000,0
1970-01-01 00:00:01.227749400,0
1970-01-01 00:00:01.227835800,0
1970-01-01 00:00:01.228095000,0
1970-01-01 00:00:01.228181400,0
1970-01-01 00:00:01.228267800,0
1970-01-01 00:00:01.228354200,0
1970-01-01 00:00:01.228440600,0
1970-01-01 00:00:01.228699800,0
1970-01-01 00:00:01.228786200,0
1970-01-01 00:00:01.228872600,0
1970-01-01 00:00:01.228959000,0
1970-01-01 00:00:01.229045400,0
1970-01-01 00:00:01.229304600,0
1970-01-01 00:00:01.229391000,0
1970-01-01 00:00:01.229477400,0
1970-01-01 00:00:01.229563800,0
1970-01-01 00:00:01.229650200,0
1970-01-01 00:00:01.229909400,0
1970-01-01 00:00:01.229995800,0
1970-01-01 00:00:01.230082200,0
1970-01-01 00:00:01.230168600,0
1970-01-01 00:00:01.230255000,0
1970-01-01 00:00:01.230514200,0
1970-01-01 00:00:01.230600600,0
1970-01-01 00:00:01.230687000,0
1970-01-01 00:00:01.231119000,0
1970-01-01 00:00:01.231205400,0
1970-01-01 00:00:01.231291800,0
1970-01-01 00:00:01.231378200,0
1970-01-01 00:00:01.231464600,0
1970-01-01 00:00:01.231723800,0
1970-01-01 00:00:01.231810200,0
1970-01-01 00:00:01.231896600,0
1970-01-01 00:00:01.231983000,0
1970-01-01 00:00:01.232069400,0
1970-01-01 00:00:01.232328600,0
1970-01-01 00:00:01.232415000,0
1970-01-01 00:00:01.232501400,0
1970-01-01 00:00:01.232587800,0
1970-01-01 00:00:01.232674200,0
1970-01-01 00:00:01.233538200,0
1970-01-01 00:00:01.233624600,0
1970-01-01 00:00:01.233711000,0
1970-01-01 00:00:01.233797400,0
1970-01-01 00:00:01.233883800,0
1970-01-01 00:00:01.234143000,0
1970-01-01 00:00:01.234229400,0
1970-01-01 00:00:01.234315800,0
1970-01-01 00:00:01.234402200,0
1970-01-01 00:00:01.234488600,0
1970-01-01 00:00:01.234747800,0
1970-01-01 00:00:01.234834200,0
1970-01-01 00:00:01.234920600,0
1970-01-01 00:00:01.235007000,0
1970-01-01 00:00:01.235093400,0
1970-01-01 00:00:01.235352600,0
1970-01-01 00:00:01.235439000,0
1970-01-01 00:00:01.235525400,0
1970-01-01 00:00:01.235611800,0
1970-01-01 00:00:01.235698200,0
1970-01-01 00:00:01.235957400,0
1970-01-01 00:00:01.236043800,0
1970-01-01 00:00:01.236130200,0
1970-01-01 00:00:01.236216600,0
1970-01-01 00:00:01.236303000,0
1970-01-01 00:00:01.236562200,0
1970-01-01 00:00:01.236648600,0
1970-01-01 00:00:01.236735000,0
1970-01-01 00:00:01.236821400,0
1970-01-01 00:00:01.236907800,0
1970-01-01 00:00:01.237167000,0
1970-01-01 00:00:01.237253400,0
1970-01-01 00:00:01.237339800,0
1970-01-01 00:00:01.237426200,0
1970-01-01 00:00:01.237512600,0
1970-01-01 00:00:01.237771800,0
1970-01-01 00:00:01.237858200,0
1970-01-01 00:00:01.237944600,0
1970-01-01 00:00:01.238031000,0
1970-01-01 00:00:01.238117400,0
1970-01-01 00:00:01.238376600,0
1970-01-01 00:00:01.238463000,0
1970-01-01 00:00:01.238549400,0
1970-01-01 00:00:01.238635800,0
1970-01-01 00:00:01.238722200,0
1970-01-01 00:00:01.239067800,0
1970-01-01 00:00:01.239154200,0
1970-01-01 00:00:01.239240600,0
1970-01-01 00:00:01.239327000,0
1970-01-01 00:00:01.239586200,0
1970-01-01 00:00:01.239672600,0
1970-01-01 00:00:01.239759000,0
1970-01-01 00:00:01.239845400,0
1970-01-01 00:00:01.239931800,0
1970-01-01 00:00:01.240191000,0
1970-01-01 00:00:01.240277400,0
1970-01-01 00:00:01.240363800,0
1970-01-01 00:00:01.240450200,0
1970-01-01 00:00:01.240536600,0
1970-01-01 00:00:01.240795800,0
1970-01-01 00:00:01.240882200,0
1970-01-01 00:00:01.240968600,0
1970-01-01 00:00:01.241055000,0
1970-01-01 00:00:01.241400600,0
1970-01-01 00:00:01.241487000,0
1970-01-01 00:00:01.241573400,0
1970-01-01 00:00:01.241659800,0
1970-01-01 00:00:01.241746200,0
1970-01-01 00:00:01.242005400,0
1970-01-01 00:00:01.242091800,0
1970-01-01 00:00:01.242178200,0
1970-01-01 00:00:01.242264600,0
1970-01-01 00:00:01.242351000,0
1970-01-01 00:00:01.242610200,0
1970-01-01 00:00:01.242696600,0
1970-01-01 00:00:01.242783000,0
1970-01-01 00:00:01.242869400,0
1970-01-01 00:00:01.242955800,0
1970-01-01 00:00:01.243215000,0
1970-01-01 00:00:01.243301400,0
1970-01-01 00:00:01.243387800,0
1970-01-01 00:00:01.243819800,0
1970-01-01 00:00:01.243906200,1
1970-01-01 00:00:01.243992600,1
1970-01-01 00:00:01.244079000,1
1970-01-01 00:00:01.244165400,1
1970-01-01 00:00:01.244424600,1
1970-01-01 00:00:01.244511000,1
1970-01-01 00:00:01.244597400,1
1970-01-01 00:00:01.244683800,1
1970-01-01 00:00:01.244770200,1
1970-01-01 00:00:01.245029400,1
1970-01-01 00:00:01.245115800,1
1970-01-01 00:00:01.245202200,1
1970-01-01 00:00:01.245288600,0
1970-01-01 00:00:01.245375000,1
1970-01-01 00:00:01.245634200,1
1970-01-01 00:00:01.245720600,0
1970-01-01 00:00:01.245807000,0
1970-01-01 00:00:01.245893400,0
1970-01-01 00:00:01.245979800,1
1970-01-01 00:00:01.246239000,1
1970-01-01 00:00:01.246325400,1
1970-01-01 00:00:01.246411800,1
1970-01-01 00:00:01.246498200,1
1970-01-01 00:00:01.246584600,1
1970-01-01 00:00:01.246843800,1
1970-01-01 00:00:01.246930200,1
1970-01-01 00:00:01.247016600,0
1970-01-01 00:00:01.247103000,1
1970-01-01 00:00:01.247189400,0
1970-01-01 00:00:01.247448600,0
1970-01-01 00:00:01.247535000,0
1970-01-01 00:00:01.247621400,0
1970-01-01 00:00:01.247707800,0
1970-01-01 00:00:01.247794200,0
1970-01-01 00:00:01.248053400,0
1970-01-01 00:00:01.248139800,0
1970-01-01 00:00:01.248226200,0
1970-01-01 00:00:01.248312600,0
1970-01-01 00:00:01.248399000,0
1970-01-01 00:00:01.248658200,0
1970-01-01 00:00:01.248744600,0
1970-01-01 00:00:01.248831000,0
1970-01-01 00:00:01.248917400,0
1970-01-01 00:00:01.249003800,0
1970-01-01 00:00:01.249263000,0
1970-01-01 00:00:01.249349400,0
1970-01-01 00:00:01.249435800,0
1970-01-01 00:00:01.249522200,0
1970-01-01 00:00:01.249608600,0
1970-01-01 00:00:01.249867800,0
1970-01-01 00:00:01.249954200,0
1970-01-01 00:00:01.250040600,0
1970-01-01 00:00:01.250127000,0
1970-01-01 00:00:01.250213400,0
1970-01-01 00:00:01.250472600,0
1970-01-01 00:00:01.250559000,0
1970-01-01 00:00:01.250645400,0
1970-01-01 00:00:01.250731800,0
1970-01-01 00:00:01.250818200,0
1970-01-01 00:00:01.251077400,0
1970-01-01 00:00:01.251163800,0
1970-01-01 00:00:01.251250200,0
1970-01-01 00:00:01.251336600,0
1970-01-01 00:00:01.251423000,0
1970-01-01 00:00:01.251682200,0
1970-01-01 00:00:01.251768600,0
1970-01-01 00:00:01.251855000,0
1970-01-01 00:00:01.251941400,0
1970-01-01 00:00:01.252027800,0
1970-01-01 00:00:01.252287000,0
1970-01-01 00:00:01.252373400,0
1970-01-01 00:00:01.252459800,0
1970-01-01 00:00:01.252546200,0
1970-01-01 00:00:01.252632600,0
1970-01-01 00:00:01.252891800,0
1970-01-01 00:00:01.252978200,0
1970-01-01 00:00:01.253064600,0
1970-01-01 00:00:01.253151000,0
1970-01-01 00:00:01.253237400,0
1970-01-01 00:00:01.253496600,0
1970-01-01 00:00:01.253583000,0
1970-01-01 00:00:01.253669400,0
1970-01-01 00:00:01.253755800,0
1970-01-01 00:00:01.253842200,0
1970-01-01 00:00:01.254101400,0
1970-01-01 00:00:01.254187800,0
1970-01-01 00:00:01.254274200,0
1970-01-01 00:00:01.255051800,0
1970-01-01 00:00:01.255311000,0
1970-01-01 00:00:01.255397400,0
1970-01-01 00:00:01.255483800,0
1970-01-01 00:00:01.255570200,0
1970-01-01 00:00:01.255656600,0
1970-01-01 00:00:01.255915800,0
1970-01-01 00:00:01.256002200,0
1970-01-01 00:00:01.256088600,0
1970-01-01 00:00:01.256175000,0
1970-01-01 00:00:01.256261400,0
1970-01-01 00:00:01.256520600,0
1970-01-01 00:00:01.256607000,0
1970-01-01 00:00:01.256693400,0
1970-01-01 00:00:01.256779800,0
1970-01-01 00:00:01.256866200,0
1970-01-01 00:00:01.257125400,0
1970-01-01 00:00:01.257211800,0
1970-01-01 00:00:01.257298200,0
1970-01-01 00:00:01.257384600,0
1970-01-01 00:00:01.257471000,0
1970-01-01 00:00:01.257730200,0
1970-01-01 00:00:01.257816600,0
1970-01-01 00:00:01.257903000,0
1970-01-01 00:00:01.257989400,0
1970-01-01 00:00:01.258075800,0
1970-01-01 00:00:01.258335000,0
1970-01-01 00:00:01.258421400,0
1970-01-01 00:00:01.258507800,0
1970-01-01 00:00:01.258594200,0
1970-01-01 00:00:01.258680600,0
1970-01-01 00:00:01.258939800,0
1970-01-01 00:00:01.259026200,0
1970-01-01 00:00:01.259112600,0
1970-01-01 00:00:01.259199000,0
1970-01-01 00:00:01.259285400,0
1970-01-01 00:00:01.259544600,0
1970-01-01 00:00:01.259631000,0
1970-01-01 00:00:01.259717400,0
1970-01-01 00:00:01.259803800,0
1970-01-01 00:00:01.259890200,0
1970-01-01 00:00:01.260149400,0
1970-01-01 00:00:01.260235800,0
1970-01-01 00:00:01.260322200,0
1970-01-01 00:00:01.260408600,0
